Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
gndbhwq,P,8/5/2018 0:00,0,0,,28.9,<0> ,35.82,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.54,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 0:15,0,0,,28.8,<0> ,35.61,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.48,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 0:30,0,0,,28.8,<0> ,35.65,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.56,<0> ,1.49,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 0:45,0,0,,28.9,<0> ,35.62,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.57,<0> ,1.5,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 1:00,0,0,,28.9,<0> ,35.74,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.59,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 1:15,0,0,,28.8,<0> ,35.57,<0> ,22.3,<0> ,5.4,<0> ,0.4,<0> ,1.6,<0> ,1.53,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 1:30,0,0,,28.9,<0> ,35.74,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.62,<0> ,1.55,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 1:45,0,0,,28.9,<0> ,35.77,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.57,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 2:00,0,0,,28.9,<0> ,35.71,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.65,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 2:15,0,0,,28.9,<0> ,35.75,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.65,<0> ,1.57,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 2:30,0,0,,28.9,<0> ,35.76,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.65,<0> ,1.57,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 2:45,0,0,,28.9,<0> ,35.78,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.56,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 3:00,0,0,,28.9,<0> ,35.77,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 3:15,0,0,,28.9,<0> ,35.78,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.57,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 3:30,0,0,,28.9,<0> ,35.77,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.56,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 3:45,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.63,<0> ,1.55,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 4:00,0,0,,28.9,<0> ,35.79,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.61,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 4:15,0,0,,28.9,<0> ,35.77,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.59,<0> ,1.51,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 4:30,0,0,,28.9,<0> ,35.68,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.58,<0> ,1.5,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 4:45,0,0,,28.9,<0> ,35.72,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.57,<0> ,1.49,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 5:00,0,0,,28.9,<0> ,35.74,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.57,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 5:15,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.56,<0> ,1.48,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 5:30,0,0,,28.9,<0> ,35.77,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.47,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 5:45,0,0,,28.9,<0> ,35.79,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.47,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 6:00,0,0,,28.9,<0> ,35.72,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.54,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 6:15,0,0,,28.9,<0> ,35.79,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.47,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 6:30,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.47,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 6:45,0,0,,28.9,<0> ,35.76,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.56,<0> ,1.47,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 7:00,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.57,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 7:15,0,0,,28.9,<0> ,35.82,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.58,<0> ,1.49,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 7:30,0,0,,28.9,<0> ,35.82,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.58,<0> ,1.49,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 7:45,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.58,<0> ,1.49,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 8:00,0,0,,28.9,<0> ,35.81,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.57,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 8:15,0,0,,28.9,<0> ,35.8,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.55,<0> ,1.46,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 8:30,0,0,,28.9,<0> ,35.75,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,1.43,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 8:45,0,0,,28.9,<0> ,35.61,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.5,<0> ,1.41,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/5/2018 9:00,0,0,,28.9,<0> ,35.61,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.47,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 9:15,0,0,,28.9,<0> ,35.65,<0> ,22.4,<0> ,5.4,<0> ,0.4,<0> ,1.47,<0> ,1.38,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 9:30,0,0,,28.9,<0> ,36.02,<0> ,22.6,<0> ,5.4,<0> ,0.4,<0> ,1.47,<0> ,1.37,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 9:45,0,0,,28.9,<0> ,36.06,<0> ,22.7,<0> ,5.4,<0> ,0.4,<0> ,1.46,<0> ,1.36,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 10:00,0,0,,28.9,<0> ,36.06,<0> ,22.7,<0> ,5.4,<0> ,0.4,<0> ,1.44,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/5/2018 10:15,0,0,,28.9,<0> ,35.92,<0> ,22.6,<0> ,5.5,<0> ,0.4,<0> ,1.41,<0> ,1.31,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 10:30,0,0,,28.7,<0> ,35.62,<0> ,22.4,<0> ,6,<0> ,0.4,<0> ,1.38,<0> ,1.28,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 10:45,0,0,,28.9,<0> ,35.91,<0> ,22.6,<0> ,5.4,<0> ,0.4,<0> ,1.38,<0> ,1.28,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 11:00,0,0,,28.8,<0> ,35.78,<0> ,22.5,<0> ,5.7,<0> ,0.4,<0> ,1.38,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 11:15,0,0,,28.8,<0> ,35.8,<0> ,22.5,<0> ,5.7,<0> ,0.4,<0> ,1.4,<0> ,1.3,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 11:30,0,0,,28.8,<0> ,35.74,<0> ,22.4,<0> ,5.8,<0> ,0.4,<0> ,1.39,<0> ,1.29,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 11:45,0,0,,28.6,<0> ,35.34,<0> ,22.2,<0> ,6.5,<0> ,0.4,<0> ,1.36,<0> ,1.26,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 12:00,0,0,,28.6,<0> ,35.36,<0> ,22.2,<0> ,6.3,<0> ,0.4,<0> ,1.34,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 12:15,0,0,,28.7,<0> ,35.48,<0> ,22.3,<0> ,6,<0> ,0.4,<0> ,1.35,<0> ,1.25,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 12:30,0,0,,28.7,<0> ,35.57,<0> ,22.3,<0> ,5.8,<0> ,0.4,<0> ,1.35,<0> ,1.26,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 12:45,0,0,,28.6,<0> ,35.33,<0> ,22.2,<0> ,6.3,<0> ,0.4,<0> ,1.34,<0> ,1.25,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 13:00,0,0,,28.6,<0> ,35.22,<0> ,22.1,<0> ,6.2,<0> ,0.4,<0> ,1.33,<0> ,,<-1> [GCU],7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 13:15,0,0,,28.6,<0> ,35.28,<0> ,22.1,<0> ,5.8,<0> ,0.4,<0> ,1.32,<0> ,1.23,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 13:30,0,0,,28.5,<0> ,35.02,<0> ,22,<0> ,6,<0> ,0.4,<0> ,1.31,<0> ,1.22,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 13:45,0,0,,28.6,<0> ,35.24,<0> ,22.1,<0> ,5.6,<0> ,0.4,<0> ,1.33,<0> ,1.24,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 14:00,0,0,,28.6,<0> ,35.14,<0> ,22,<0> ,5.7,<0> ,0.4,<0> ,1.33,<0> ,,<-1> [GCU],7.1,<0> ,8,<0> 
gndbhwq,P,8/5/2018 14:15,0,0,,28.5,<0> ,34.83,<0> ,21.8,<0> ,5.9,<0> ,0.4,<0> ,1.31,<0> ,1.23,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 14:30,0,0,,28.5,<0> ,34.94,<0> ,21.9,<0> ,5.6,<0> ,0.4,<0> ,1.29,<0> ,1.21,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 14:45,0,0,,28.5,<0> ,34.9,<0> ,21.9,<0> ,5.6,<0> ,0.4,<0> ,1.28,<0> ,1.2,<3> ,7.1,<0> ,9,<0> 
gndbhwq,P,8/5/2018 15:00,0,0,,28.4,<0> ,34.66,<0> ,21.7,<0> ,5.7,<0> ,0.4,<0> ,1.28,<0> ,,<-1> [GCU],7.1,<0> ,8,<0> 
gndbhwq,P,8/5/2018 15:15,0,0,,28.5,<0> ,34.87,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.31,<0> ,1.23,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 15:30,0,0,,28.4,<0> ,34.47,<0> ,21.6,<0> ,5.7,<0> ,0.4,<0> ,1.32,<0> ,1.24,<3> ,7,<0> ,9,<0> 
gndbhwq,P,8/5/2018 15:45,0,0,,28.5,<0> ,34.62,<0> ,21.7,<0> ,5.4,<0> ,0.4,<0> ,1.31,<0> ,1.23,<3> ,7.1,<0> ,9,<0> 
gndbhwq,P,8/5/2018 16:00,0,0,,28.4,<0> ,33.29,<0> ,20.8,<0> ,5.6,<0> ,0.4,<0> ,1.31,<0> ,,<-1> [GCU],7,<0> ,9,<0> 
gndbhwq,P,8/5/2018 16:15,0,0,,28.4,<0> ,31.55,<0> ,19.6,<0> ,6.3,<0> ,0.4,<0> ,1.29,<0> ,1.21,<3> ,7,<0> ,9,<0> 
gndbhwq,P,8/5/2018 16:30,0,0,,28.4,<0> ,32.49,<0> ,20.2,<0> ,5.7,<0> ,0.4,<0> ,1.27,<0> ,1.2,<3> ,7,<0> ,11,<0> 
gndbhwq,P,8/5/2018 16:45,0,0,,28.3,<0> ,30.2,<0> ,18.7,<0> ,7.2,<0> ,0.5,<0> ,1.3,<0> ,1.23,<3> ,7,<0> ,9,<0> 
gndbhwq,P,8/5/2018 17:00,0,0,,28.5,<0> ,34.45,<0> ,21.6,<0> ,5.4,<0> ,0.4,<0> ,1.29,<0> ,,<-1> [GCU],7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 17:15,0,0,,28.4,<0> ,34.28,<0> ,21.4,<0> ,5.4,<0> ,0.4,<0> ,1.28,<0> ,1.21,<3> ,7,<0> ,7,<0> 
gndbhwq,P,8/5/2018 17:30,0,0,,28.5,<0> ,34.44,<0> ,21.6,<0> ,5.4,<0> ,0.4,<0> ,1.27,<0> ,1.2,<3> ,7.1,<0> ,8,<0> 
gndbhwq,P,8/5/2018 17:45,0,0,,28.4,<0> ,34.03,<0> ,21.3,<0> ,5.4,<0> ,0.4,<0> ,1.26,<0> ,1.19,<3> ,7,<0> ,8,<0> 
gndbhwq,P,8/5/2018 18:00,0,0,,28.6,<0> ,34.98,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.28,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 18:15,0,0,,28.7,<0> ,35.12,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.31,<0> ,1.24,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 18:30,0,0,,28.6,<0> ,34.92,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.32,<0> ,1.25,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 18:45,0,0,,28.7,<0> ,35.41,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.35,<0> ,1.28,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 19:00,0,0,,28.7,<0> ,35.38,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.35,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 19:15,0,0,,28.7,<0> ,35.23,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.35,<0> ,1.28,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 19:30,0,0,,28.7,<0> ,35.25,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.35,<0> ,1.28,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 19:45,0,0,,28.6,<0> ,34.93,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.37,<0> ,1.3,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 20:00,0,0,,28.6,<0> ,35.11,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.37,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 20:15,0,0,,28.6,<0> ,35.32,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.41,<0> ,1.33,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 20:30,0,0,,28.7,<0> ,35.16,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.44,<0> ,1.36,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 20:45,0,0,,28.7,<0> ,35.25,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.45,<0> ,1.37,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 21:00,0,0,,28.6,<0> ,34.89,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.44,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 21:15,0,0,,28.6,<0> ,35,<0> ,21.9,<0> ,5.4,<0> ,0.4,<0> ,1.43,<0> ,1.34,<3> ,7.1,<0> ,7,<0> 
gndbhwq,P,8/5/2018 21:30,0,0,,28.6,<0> ,35.06,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.45,<0> ,1.36,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 21:45,0,0,,28.7,<0> ,35.23,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.45,<0> ,1.36,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 22:00,0,0,,28.7,<0> ,35.34,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.49,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 22:15,0,0,,28.7,<0> ,35.11,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,1.42,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 22:30,0,0,,28.7,<0> ,35.32,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,1.43,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 22:45,0,0,,28.7,<0> ,35.34,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,1.43,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 23:00,0,0,,28.7,<0> ,35.36,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 23:15,0,0,,28.7,<0> ,35.19,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,1.42,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/5/2018 23:30,0,0,,28.7,<0> ,35.32,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,1.43,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/5/2018 23:45,0,0,,28.7,<0> ,35.2,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.53,<0> ,1.45,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 0:00,0,0,,28.7,<0> ,35.23,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 0:15,0,0,,28.7,<0> ,35.15,<0> ,22,<0> ,5.4,<0> ,0.4,<0> ,1.52,<0> ,1.44,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/6/2018 0:30,0,0,,28.8,<0> ,35.27,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,1.43,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/6/2018 0:45,0,0,,28.8,<0> ,35.36,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,1.43,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 1:00,0,0,,28.8,<0> ,35.26,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/6/2018 1:15,0,0,,28.8,<0> ,35.33,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.51,<0> ,1.44,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 1:30,0,0,,28.8,<0> ,35.26,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.53,<0> ,1.46,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 1:45,0,0,,28.8,<0> ,35.29,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.54,<0> ,1.47,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 2:00,0,0,,28.8,<0> ,35.29,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.56,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 2:15,0,0,,28.9,<0> ,35.36,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.58,<0> ,1.51,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 2:30,0,0,,28.8,<0> ,35.37,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.59,<0> ,1.52,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 2:45,0,0,,28.8,<0> ,35.4,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.61,<0> ,1.54,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 3:00,0,0,,28.8,<0> ,35.41,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.62,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 3:15,0,0,,28.9,<0> ,35.37,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.57,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 3:30,0,0,,28.9,<0> ,35.36,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.65,<0> ,1.58,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 3:45,0,0,,28.9,<0> ,35.34,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.66,<0> ,1.59,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 4:00,0,0,,28.9,<0> ,35.37,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.66,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/6/2018 4:15,0,0,,28.9,<0> ,35.38,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.66,<0> ,1.59,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 4:30,0,0,,29,<0> ,35.4,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.66,<0> ,1.59,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 4:45,0,0,,29,<0> ,35.38,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.66,<0> ,1.59,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 5:00,0,0,,29,<0> ,35.36,<0> ,22.2,<0> ,5.3,<0> ,0.4,<0> ,1.65,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 5:15,0,0,,29,<0> ,35.32,<0> ,22.2,<0> ,5.4,<0> ,0.4,<0> ,1.64,<0> ,1.56,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 5:30,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.63,<0> ,1.55,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 5:45,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.62,<0> ,1.54,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 6:00,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.61,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 6:15,0,0,,29,<0> ,35.29,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.6,<0> ,1.52,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 6:30,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.59,<0> ,1.51,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 6:45,0,0,,29,<0> ,35.27,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.59,<0> ,1.51,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/6/2018 7:00,0,0,,29,<0> ,35.28,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.59,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 7:15,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.59,<0> ,1.51,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 7:30,0,0,,29,<0> ,35.3,<0> ,22.1,<0> ,5.4,<0> ,0.4,<0> ,1.59,<0> ,1.51,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 7:45,0,0,,29,<0> ,35.32,<0> ,22.2,<0> ,5.3,<0> ,0.4,<0> ,1.58,<0> ,1.5,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 8:00,0,0,,29.1,<0> ,35.29,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.57,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 8:15,0,0,,29.1,<0> ,35.28,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.57,<0> ,1.49,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 8:30,0,0,,29.1,<0> ,35.27,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.56,<0> ,1.48,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 8:45,0,0,,29.1,<0> ,35.26,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.56,<0> ,1.47,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/6/2018 9:00,0,0,,29.1,<0> ,35.26,<0> ,22.1,<0> ,5.3,<0> ,0.4,<0> ,1.55,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
