Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
gndblwq,P,8/13/2018 1:45,0,0,,30.9,<0> ,35.16,<0> ,22,<0> ,83.8,<0> ,5.5,<0> ,0.5,<0> ,0.45,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 2:00,0,0,,30.4,<0> ,34.67,<0> ,21.7,<0> ,84.1,<0> ,5.6,<0> ,0.49,<0> ,,<-1> [GCU],7.6,<0> ,10,<0> 
gndblwq,P,8/13/2018 2:15,0,0,,30.7,<0> ,35.29,<0> ,22.1,<0> ,87.1,<0> ,5.8,<0> ,0.48,<0> ,0.44,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 2:30,0,0,,30.8,<0> ,35.52,<0> ,22.2,<0> ,87.2,<0> ,5.8,<0> ,0.47,<0> ,0.43,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 2:45,0,0,,30.7,<0> ,35.34,<0> ,22.1,<0> ,81.7,<0> ,5.4,<0> ,0.47,<0> ,0.43,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 3:00,0,0,,30.1,<0> ,34.54,<0> ,21.6,<0> ,80.6,<0> ,5.4,<0> ,0.46,<0> ,,<-1> [GCU],7.6,<0> ,8,<0> 
gndblwq,P,8/13/2018 3:15,0,0,,30.2,<0> ,34.81,<0> ,21.8,<0> ,84.5,<0> ,5.7,<0> ,0.46,<0> ,0.42,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/13/2018 3:30,0,0,,30.1,<0> ,34.77,<0> ,21.7,<0> ,85.1,<0> ,5.7,<0> ,0.46,<0> ,0.42,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/13/2018 3:45,0,0,,30.2,<0> ,34.85,<0> ,21.8,<0> ,80.2,<0> ,5.4,<0> ,0.46,<0> ,0.42,<3> ,7.6,<0> ,8,<0> 
gndblwq,P,8/13/2018 4:00,0,0,,30.1,<0> ,34.78,<0> ,21.8,<0> ,79.9,<0> ,5.4,<0> ,0.46,<0> ,,<-1> [GCU],7.6,<0> ,9,<0> 
gndblwq,P,8/13/2018 4:15,0,0,,30,<0> ,34.75,<0> ,21.7,<0> ,80.2,<0> ,5.4,<0> ,0.46,<0> ,0.42,<3> ,7.6,<0> ,9,<0> 
gndblwq,P,8/13/2018 4:30,0,0,,30,<0> ,34.81,<0> ,21.8,<0> ,84,<0> ,5.6,<0> ,0.47,<0> ,0.43,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 4:45,0,0,,29.3,<0> ,34.41,<0> ,21.5,<0> ,76,<0> ,5.2,<0> ,0.48,<0> ,0.44,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/13/2018 5:00,0,0,,29.4,<0> ,34.62,<0> ,21.7,<0> ,77.1,<0> ,5.2,<0> ,0.5,<0> ,,<-1> [GCU],7.6,<0> ,13,<0> 
gndblwq,P,8/13/2018 5:15,0,0,,29.7,<0> ,34.99,<0> ,21.9,<0> ,82,<0> ,5.5,<0> ,0.52,<0> ,0.48,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/13/2018 5:30,0,0,,29.3,<0> ,34.93,<0> ,21.9,<0> ,74.4,<0> ,5,<0> ,0.53,<0> ,0.48,<3> ,7.6,<0> ,13,<0> 
gndblwq,P,8/13/2018 5:45,0,0,,29.8,<0> ,36.43,<0> ,22.9,<0> ,71.9,<0> ,4.8,<0> ,0.55,<0> ,0.5,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/13/2018 6:00,0,0,,29.6,<0> ,35.65,<0> ,22.4,<0> ,77.8,<0> ,5.2,<0> ,0.57,<0> ,,<-1> [GCU],7.7,<0> ,10,<0> 
gndblwq,P,8/13/2018 6:15,0,0,,30.7,<0> ,40.72,<0> ,25.9,<0> ,66.4,<0> ,4.3,<0> ,0.58,<0> ,0.53,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/13/2018 6:30,0,0,,30.6,<0> ,40.52,<0> ,25.8,<0> ,64.4,<0> ,4.2,<0> ,0.59,<0> ,0.54,<3> ,7.8,<0> ,16,<0> 
gndblwq,P,8/13/2018 6:45,0,0,,30.7,<0> ,41.12,<0> ,26.2,<0> ,62.7,<0> ,4.1,<0> ,0.6,<0> ,0.55,<3> ,7.8,<0> ,17,<0> 
gndblwq,P,8/13/2018 7:00,0,0,,30.6,<0> ,41.45,<0> ,26.4,<0> ,63.9,<0> ,4.1,<0> ,0.62,<0> ,,<-1> [GCU],7.8,<0> ,22,<0> 
gndblwq,P,8/13/2018 7:15,0,0,,30.3,<0> ,40.09,<0> ,25.5,<0> ,66.9,<0> ,4.4,<0> ,0.63,<0> ,0.58,<3> ,7.8,<0> ,20,<0> 
gndblwq,P,8/13/2018 7:30,0,0,,29.9,<0> ,40.22,<0> ,25.6,<0> ,69.9,<0> ,4.6,<0> ,0.64,<0> ,0.59,<3> ,7.8,<0> ,20,<0> 
gndblwq,P,8/13/2018 7:45,0,0,,29.6,<0> ,39.54,<0> ,25.1,<0> ,78.8,<0> ,5.2,<0> ,0.66,<0> ,0.61,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/13/2018 8:00,0,0,,29.7,<0> ,40.61,<0> ,25.8,<0> ,80,<0> ,5.3,<0> ,0.67,<0> ,,<-1> [GCU],7.9,<0> ,9,<0> 
gndblwq,P,8/13/2018 8:15,0,0,,30.2,<0> ,42.46,<0> ,27.1,<0> ,75.5,<0> ,4.9,<0> ,0.69,<0> ,0.63,<3> ,7.9,<0> ,10,<0> 
gndblwq,P,8/13/2018 8:30,0,0,,30,<0> ,41.62,<0> ,26.6,<0> ,80.4,<0> ,5.3,<0> ,0.7,<0> ,0.64,<3> ,7.9,<0> ,10,<0> 
gndblwq,P,8/13/2018 8:45,0,0,,30,<0> ,42.21,<0> ,27,<0> ,81,<0> ,5.3,<0> ,0.71,<0> ,0.65,<3> ,7.9,<0> ,8,<0> 
gndblwq,P,8/13/2018 9:00,0,0,,29.9,<0> ,41.91,<0> ,26.8,<0> ,84.6,<0> ,5.5,<0> ,0.72,<0> ,,<-1> [GCU],7.9,<0> ,9,<0> 
gndblwq,P,8/13/2018 9:15,0,0,,30,<0> ,42.67,<0> ,27.3,<0> ,84.9,<0> ,5.5,<0> ,0.73,<0> ,0.67,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/13/2018 9:30,0,0,,29.9,<0> ,42.96,<0> ,27.5,<0> ,85.8,<0> ,5.6,<0> ,0.75,<0> ,0.69,<3> ,8,<0> ,7,<0> 
gndblwq,P,8/13/2018 9:45,0,0,,30.1,<0> ,43.3,<0> ,27.7,<0> ,83.8,<0> ,5.4,<0> ,0.77,<0> ,0.71,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/13/2018 10:00,0,0,,30.1,<0> ,43.44,<0> ,27.9,<0> ,85.7,<0> ,5.6,<0> ,0.78,<0> ,,<-1> [GCU],8,<0> ,7,<0> 
gndblwq,P,8/13/2018 10:15,0,0,,30.1,<0> ,43.58,<0> ,27.9,<0> ,86.9,<0> ,5.6,<0> ,0.79,<0> ,0.73,<3> ,8,<0> ,9,<0> 
gndblwq,P,8/13/2018 10:30,0,0,,29.5,<0> ,44.01,<0> ,28.3,<0> ,86.9,<0> ,5.7,<0> ,0.8,<0> ,0.74,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/13/2018 10:45,0,0,,29.5,<0> ,44.25,<0> ,28.4,<0> ,88.7,<0> ,5.8,<0> ,0.8,<0> ,0.74,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/13/2018 11:00,0,0,,29.5,<0> ,44.47,<0> ,28.6,<0> ,92,<0> ,6,<0> ,0.81,<0> ,,<-1> [GCU],8,<0> ,8,<0> 
gndblwq,P,8/13/2018 11:15,0,0,,29.6,<0> ,44.59,<0> ,28.7,<0> ,97.2,<0> ,6.3,<0> ,0.82,<0> ,0.76,<3> ,8.1,<0> ,7,<0> 
gndblwq,P,8/13/2018 11:30,0,0,,29.7,<0> ,44.62,<0> ,28.7,<0> ,101.6,<0> ,6.6,<0> ,0.82,<0> ,0.76,<3> ,8.1,<0> ,8,<0> 
gndblwq,P,8/13/2018 11:45,0,0,,29.8,<0> ,44.64,<0> ,28.7,<0> ,103.3,<0> ,6.7,<0> ,0.82,<0> ,0.76,<3> ,8.1,<0> ,8,<0> 
gndblwq,P,8/13/2018 12:00,0,0,,29.8,<0> ,44.63,<0> ,28.7,<0> ,104.2,<0> ,6.8,<0> ,0.82,<0> ,,<-1> [GCU],8.1,<0> ,10,<0> 
gndblwq,P,8/13/2018 12:15,0,0,,29.9,<0> ,44.62,<0> ,28.7,<0> ,95.5,<0> ,6.2,<0> ,0.82,<0> ,0.77,<3> ,8.1,<0> ,11,<0> 
gndblwq,P,8/13/2018 12:30,0,0,,30.2,<0> ,44.16,<0> ,28.4,<0> ,105.9,<0> ,6.8,<0> ,0.81,<0> ,0.76,<3> ,8.1,<0> ,9,<0> 
gndblwq,P,8/13/2018 12:45,0,0,,30.3,<0> ,43.81,<0> ,28.1,<0> ,104.9,<0> ,6.8,<0> ,0.79,<0> ,0.74,<3> ,8.1,<0> ,11,<0> 
gndblwq,P,8/13/2018 13:00,0,0,,30.8,<0> ,42.32,<0> ,27,<0> ,107.4,<0> ,6.9,<0> ,0.78,<0> ,,<-1> [GCU],8,<0> ,11,<0> 
gndblwq,P,8/13/2018 13:15,0,0,,30.7,<0> ,43.34,<0> ,27.8,<0> ,108.5,<0> ,7,<0> ,0.77,<0> ,0.73,<3> ,8.1,<0> ,53,<0> 
gndblwq,P,8/13/2018 13:30,0,0,,30.8,<0> ,42.66,<0> ,27.3,<0> ,109.6,<0> ,7,<0> ,0.76,<0> ,0.72,<3> ,8.1,<0> ,9,<0> 
gndblwq,P,8/13/2018 13:45,0,0,,30.8,<0> ,43.11,<0> ,27.6,<0> ,114.1,<0> ,7.3,<0> ,0.74,<0> ,0.7,<3> ,8.1,<0> ,7,<0> 
gndblwq,P,8/13/2018 14:00,0,0,,30.8,<0> ,43.47,<0> ,27.8,<0> ,118,<0> ,7.6,<0> ,0.73,<0> ,,<-1> [GCU],8.1,<0> ,24,<0> 
gndblwq,P,8/13/2018 14:15,0,0,,31,<0> ,43.32,<0> ,27.7,<0> ,119.3,<0> ,7.6,<0> ,0.72,<0> ,0.69,<3> ,8.1,<0> ,21,<0> 
gndblwq,P,8/13/2018 14:30,0,0,,31.8,<0> ,37.23,<0> ,23.4,<0> ,109.6,<0> ,7.1,<0> ,0.71,<0> ,0.68,<3> ,7.9,<0> ,9,<0> 
gndblwq,P,8/13/2018 14:45,0,0,,32.1,<0> ,38.88,<0> ,24.6,<0> ,113.3,<0> ,7.2,<0> ,0.7,<0> ,0.67,<3> ,8,<0> ,10,<0> 
gndblwq,P,8/13/2018 15:00,0,0,,32.6,<0> ,39.86,<0> ,25.2,<0> ,106.3,<0> ,6.7,<0> ,0.69,<0> ,,<-1> [GCU],7.9,<0> ,12,<0> 
gndblwq,P,8/13/2018 15:15,0,0,,32.1,<0> ,37.81,<0> ,23.8,<0> ,102.4,<0> ,6.6,<0> ,0.67,<0> ,0.64,<3> ,7.9,<0> ,12,<0> 
gndblwq,P,8/13/2018 15:30,0,0,,32,<0> ,37.35,<0> ,23.5,<0> ,102,<0> ,6.6,<0> ,0.66,<0> ,0.63,<3> ,7.9,<0> ,14,<0> 
gndblwq,P,8/13/2018 15:45,0,0,,32.1,<0> ,37.78,<0> ,23.8,<0> ,101.9,<0> ,6.5,<0> ,0.65,<0> ,0.62,<3> ,7.9,<0> ,16,<0> 
gndblwq,P,8/13/2018 16:00,0,0,,32.1,<0> ,37.68,<0> ,23.7,<0> ,105.3,<0> ,6.8,<0> ,0.63,<0> ,,<-1> [GCU],7.9,<0> ,13,<0> 
gndblwq,P,8/13/2018 16:15,0,0,,31.9,<0> ,38.2,<0> ,24.1,<0> ,107.3,<0> ,6.9,<0> ,0.6,<0> ,0.57,<3> ,7.9,<0> ,15,<0> 
gndblwq,P,8/13/2018 16:30,0,0,,31.9,<0> ,37.97,<0> ,23.9,<0> ,103.8,<0> ,6.7,<0> ,0.58,<0> ,0.55,<3> ,7.9,<0> ,17,<0> 
gndblwq,P,8/13/2018 16:45,0,0,,31.6,<0> ,38.25,<0> ,24.1,<0> ,102.5,<0> ,6.6,<0> ,0.56,<0> ,0.53,<3> ,7.9,<0> ,38,<0> 
gndblwq,P,8/13/2018 17:00,0,0,,31.7,<0> ,38.12,<0> ,24,<0> ,108.2,<0> ,7,<0> ,0.53,<0> ,,<-1> [GCU],7.9,<0> ,15,<0> 
gndblwq,P,8/13/2018 17:15,0,0,,31.9,<0> ,37.56,<0> ,23.6,<0> ,108.9,<0> ,7,<0> ,0.51,<0> ,0.48,<3> ,7.9,<0> ,12,<0> 
gndblwq,P,8/13/2018 17:30,0,0,,32.2,<0> ,38.11,<0> ,24,<0> ,106.6,<0> ,6.8,<0> ,0.49,<0> ,0.46,<3> ,7.9,<0> ,13,<0> 
gndblwq,P,8/13/2018 17:45,0,0,,31.6,<0> ,37.47,<0> ,23.6,<0> ,106.6,<0> ,6.9,<0> ,0.48,<0> ,0.45,<3> ,7.9,<0> ,14,<0> 
gndblwq,P,8/13/2018 18:00,0,0,,31.4,<0> ,38.17,<0> ,24.1,<0> ,105.3,<0> ,6.8,<0> ,0.46,<0> ,,<-1> [GCU],7.9,<0> ,14,<0> 
gndblwq,P,8/13/2018 18:15,0,0,,31.5,<0> ,38.15,<0> ,24.1,<0> ,103.7,<0> ,6.7,<0> ,0.44,<0> ,0.41,<3> ,7.9,<0> ,15,<0> 
gndblwq,P,8/13/2018 18:30,0,0,,31.5,<0> ,37.98,<0> ,23.9,<0> ,98.6,<0> ,6.4,<0> ,0.42,<0> ,0.39,<3> ,7.9,<0> ,13,<0> 
gndblwq,P,8/13/2018 18:45,0,0,,31.4,<0> ,38.5,<0> ,24.3,<0> ,94.4,<0> ,6.1,<0> ,0.41,<0> ,0.38,<3> ,7.9,<0> ,14,<0> 
gndblwq,P,8/13/2018 19:00,0,0,,31.6,<0> ,36.71,<0> ,23.1,<0> ,110.4,<0> ,7.2,<0> ,0.41,<0> ,,<-1> [GCU],7.9,<0> ,9,<0> 
gndblwq,P,8/13/2018 19:15,0,0,,31.5,<0> ,36.53,<0> ,22.9,<0> ,108.7,<0> ,7.1,<0> ,0.42,<0> ,0.39,<3> ,7.9,<0> ,10,<0> 
gndblwq,P,8/13/2018 19:30,0,0,,31.6,<0> ,36.84,<0> ,23.1,<0> ,102.2,<0> ,6.6,<0> ,0.42,<0> ,0.39,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/13/2018 19:45,0,0,,31.7,<0> ,37.38,<0> ,23.5,<0> ,92.6,<0> ,6,<0> ,0.42,<0> ,0.39,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/13/2018 20:00,0,0,,31.6,<0> ,37.31,<0> ,23.5,<0> ,88.3,<0> ,5.7,<0> ,0.42,<0> ,,<-1> [GCU],7.6,<0> ,10,<0> 
gndblwq,P,8/13/2018 20:15,0,0,,31.5,<0> ,37.23,<0> ,23.4,<0> ,84.6,<0> ,5.5,<0> ,0.42,<0> ,0.39,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/13/2018 20:30,0,0,,31.6,<0> ,37.28,<0> ,23.4,<0> ,84.1,<0> ,5.5,<0> ,0.43,<0> ,0.4,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/13/2018 20:45,0,0,,31.4,<0> ,37.4,<0> ,23.5,<0> ,89.2,<0> ,5.8,<0> ,0.44,<0> ,0.4,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/13/2018 21:00,0,0,,31.2,<0> ,37.26,<0> ,23.4,<0> ,94.7,<0> ,6.2,<0> ,0.45,<0> ,,<-1> [GCU],7.8,<0> ,12,<0> 
gndblwq,P,8/13/2018 21:15,0,0,,31.1,<0> ,37.41,<0> ,23.6,<0> ,83.2,<0> ,5.4,<0> ,0.45,<0> ,0.41,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/13/2018 21:30,0,0,,31.1,<0> ,37.5,<0> ,23.6,<0> ,83.8,<0> ,5.5,<0> ,0.46,<0> ,0.42,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/13/2018 21:45,0,0,,31.1,<0> ,37.42,<0> ,23.6,<0> ,81.1,<0> ,5.3,<0> ,0.47,<0> ,0.43,<3> ,7.6,<0> ,12,<0> 
gndblwq,P,8/13/2018 22:00,0,0,,31,<0> ,37.45,<0> ,23.6,<0> ,87.3,<0> ,5.7,<0> ,0.48,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/13/2018 22:15,0,0,,30.9,<0> ,37.53,<0> ,23.6,<0> ,87.5,<0> ,5.7,<0> ,0.48,<0> ,0.44,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/13/2018 22:30,0,0,,31.1,<0> ,38.02,<0> ,24,<0> ,94.5,<0> ,6.2,<0> ,0.49,<0> ,0.45,<3> ,7.9,<0> ,10,<0> 
gndblwq,P,8/13/2018 22:45,0,0,,31.2,<0> ,38.2,<0> ,24.1,<0> ,94.9,<0> ,6.2,<0> ,0.5,<0> ,0.46,<3> ,7.9,<0> ,11,<0> 
gndblwq,P,8/13/2018 23:00,0,0,,31.1,<0> ,38.3,<0> ,24.2,<0> ,91.9,<0> ,6,<0> ,0.52,<0> ,,<-1> [GCU],7.8,<0> ,10,<0> 
gndblwq,P,8/13/2018 23:15,0,0,,31,<0> ,38.28,<0> ,24.2,<0> ,90.9,<0> ,5.9,<0> ,0.53,<0> ,0.49,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/13/2018 23:30,0,0,,31.1,<0> ,38.33,<0> ,24.2,<0> ,91.1,<0> ,5.9,<0> ,0.54,<0> ,0.5,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/13/2018 23:45,0,0,,30.9,<0> ,38.17,<0> ,24.1,<0> ,83.8,<0> ,5.5,<0> ,0.54,<0> ,0.5,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/14/2018 0:00,0,0,,31.2,<0> ,38.92,<0> ,24.6,<0> ,86.3,<0> ,5.6,<0> ,0.54,<0> ,,<-1> [GCU],7.8,<0> ,10,<0> 
gndblwq,P,8/14/2018 0:15,0,0,,31,<0> ,38.55,<0> ,24.4,<0> ,83,<0> ,5.4,<0> ,0.54,<0> ,0.5,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/14/2018 0:30,0,0,,31.2,<0> ,39.02,<0> ,24.7,<0> ,85.6,<0> ,5.5,<0> ,0.53,<0> ,0.49,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/14/2018 0:45,0,0,,30.7,<0> ,38.62,<0> ,24.4,<0> ,88.3,<0> ,5.8,<0> ,0.52,<0> ,0.48,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 1:00,0,0,,30.5,<0> ,38.45,<0> ,24.3,<0> ,89.2,<0> ,5.9,<0> ,0.5,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 1:15,0,0,,30.4,<0> ,38.24,<0> ,24.2,<0> ,89.1,<0> ,5.9,<0> ,0.49,<0> ,0.46,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 1:30,0,0,,30.2,<0> ,37.9,<0> ,23.9,<0> ,87.3,<0> ,5.8,<0> ,0.49,<0> ,0.46,<3> ,7.8,<0> ,7,<0> 
gndblwq,P,8/14/2018 1:45,0,0,,30.3,<0> ,38.22,<0> ,24.1,<0> ,90.3,<0> ,6,<0> ,0.5,<0> ,0.47,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 2:00,0,0,,30.4,<0> ,38.22,<0> ,24.1,<0> ,83.5,<0> ,5.5,<0> ,0.51,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/14/2018 2:15,0,0,,30.3,<0> ,38.19,<0> ,24.1,<0> ,81.5,<0> ,5.4,<0> ,0.53,<0> ,,<-1> [GCU],7.8,<0> ,12,<0> 
gndblwq,P,8/14/2018 2:30,0,0,,30.1,<0> ,37.95,<0> ,24,<0> ,76.5,<0> ,5.1,<0> ,0.54,<0> ,,<-1> [GCU],7.7,<0> ,9,<0> 
gndblwq,P,8/14/2018 2:45,0,0,,30.1,<0> ,38.06,<0> ,24,<0> ,75.8,<0> ,5,<0> ,0.56,<0> ,,<-1> [GCU],7.7,<0> ,12,<0> 
gndblwq,P,8/14/2018 3:00,0,0,,30.3,<0> ,38.2,<0> ,24.1,<0> ,79.8,<0> ,5.3,<0> ,0.57,<0> ,,<-1> [GCU],7.8,<0> ,10,<0> 
gndblwq,P,8/14/2018 3:15,0,0,,30.8,<0> ,38.93,<0> ,24.6,<0> ,84.1,<0> ,5.5,<0> ,0.59,<0> ,0.56,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/14/2018 3:30,0,0,,30.9,<0> ,39.53,<0> ,25,<0> ,83.5,<0> ,5.4,<0> ,0.6,<0> ,0.57,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 3:45,0,0,,30.9,<0> ,39.66,<0> ,25.1,<0> ,81.9,<0> ,5.3,<0> ,0.6,<0> ,0.57,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 4:00,0,0,,30.8,<0> ,39.56,<0> ,25.1,<0> ,73.6,<0> ,4.8,<0> ,0.6,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 4:15,0,0,,30.8,<0> ,39.57,<0> ,25.1,<0> ,73.8,<0> ,4.8,<0> ,0.61,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 4:30,0,0,,30.9,<0> ,39.62,<0> ,25.1,<0> ,76.9,<0> ,5,<0> ,0.6,<0> ,,<-1> [GCU],7.8,<0> ,7,<0> 
gndblwq,P,8/14/2018 4:45,0,0,,30.8,<0> ,39.57,<0> ,25.1,<0> ,76.8,<0> ,5,<0> ,0.6,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 5:00,0,0,,30.8,<0> ,39.53,<0> ,25.1,<0> ,75.8,<0> ,4.9,<0> ,0.6,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/14/2018 5:15,0,0,,30.5,<0> ,39.31,<0> ,24.9,<0> ,72.5,<0> ,4.7,<0> ,0.59,<0> ,,<-1> [GCU],7.8,<0> ,9,<0> 
gndblwq,P,8/14/2018 5:30,0,0,,30.3,<0> ,39.08,<0> ,24.7,<0> ,73.1,<0> ,4.8,<0> ,0.59,<0> ,,<-1> [GCU],7.8,<0> ,14,<0> 
gndblwq,P,8/14/2018 5:45,0,0,,30,<0> ,38.91,<0> ,24.6,<0> ,74,<0> ,4.9,<0> ,0.59,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/14/2018 6:00,0,0,,29.9,<0> ,38.85,<0> ,24.6,<0> ,75.4,<0> ,5,<0> ,0.58,<0> ,,<-1> [GCU],7.8,<0> ,7,<0> 
gndblwq,P,8/14/2018 6:15,0,0,,30.1,<0> ,38.75,<0> ,24.5,<0> ,80.3,<0> ,5.3,<0> ,0.58,<0> ,0.54,<3> ,7.8,<0> ,6,<0> 
gndblwq,P,8/14/2018 6:30,0,0,,30.1,<0> ,38.76,<0> ,24.5,<0> ,81.3,<0> ,5.4,<0> ,0.58,<0> ,0.54,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/14/2018 6:45,0,0,,30.1,<0> ,38.73,<0> ,24.5,<0> ,69.3,<0> ,4.6,<0> ,0.58,<0> ,0.54,<3> ,7.7,<0> ,9,<0> 
gndblwq,P,8/14/2018 7:00,0,0,,30.1,<0> ,38.7,<0> ,24.5,<0> ,73.1,<0> ,4.8,<0> ,0.58,<0> ,,<-1> [GCU],7.7,<0> ,7,<0> 
gndblwq,P,8/14/2018 7:15,0,0,,30.1,<0> ,38.74,<0> ,24.5,<0> ,80.8,<0> ,5.3,<0> ,0.59,<0> ,0.55,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/14/2018 7:30,0,0,,30.1,<0> ,38.88,<0> ,24.6,<0> ,76.9,<0> ,5.1,<0> ,0.59,<0> ,0.55,<3> ,7.8,<0> ,21,<0> 
gndblwq,P,8/14/2018 7:45,0,0,,30.1,<0> ,38.94,<0> ,24.7,<0> ,76.2,<0> ,5,<0> ,0.6,<0> ,0.55,<3> ,7.8,<0> ,28,<0> 
gndblwq,P,8/14/2018 8:00,0,0,,30,<0> ,38.76,<0> ,24.5,<0> ,77.7,<0> ,5.1,<0> ,0.61,<0> ,,<-1> [GCU],7.8,<0> ,22,<0> 
gndblwq,P,8/14/2018 8:15,0,0,,30.3,<0> ,39.26,<0> ,24.9,<0> ,71.5,<0> ,4.7,<0> ,0.63,<0> ,0.58,<3> ,7.7,<0> ,20,<0> 
gndblwq,P,8/14/2018 8:30,0,0,,30.4,<0> ,39.09,<0> ,24.8,<0> ,83,<0> ,5.5,<0> ,0.64,<0> ,0.59,<3> ,7.8,<0> ,15,<0> 
gndblwq,P,8/14/2018 8:45,0,0,,30.3,<0> ,38.91,<0> ,24.6,<0> ,83.6,<0> ,5.5,<0> ,0.66,<0> ,0.61,<3> ,7.8,<0> ,17,<0> 
gndblwq,P,8/14/2018 9:00,0,0,,30.8,<0> ,39.67,<0> ,25.1,<0> ,85.1,<0> ,5.5,<0> ,0.68,<0> ,,<-1> [GCU],7.8,<0> ,7,<0> 
gndblwq,P,8/14/2018 9:15,0,0,,31,<0> ,41.35,<0> ,26.3,<0> ,82.3,<0> ,5.3,<0> ,0.69,<0> ,0.64,<3> ,7.9,<0> ,8,<0> 
gndblwq,P,8/14/2018 9:30,0,0,,31,<0> ,42.12,<0> ,26.9,<0> ,84.4,<0> ,5.4,<0> ,0.71,<0> ,0.66,<3> ,7.9,<0> ,7,<0> 
gndblwq,P,8/14/2018 9:45,0,0,,31.1,<0> ,42.1,<0> ,26.9,<0> ,87.1,<0> ,5.6,<0> ,0.72,<0> ,0.67,<3> ,7.9,<0> ,8,<0> 
gndblwq,P,8/14/2018 10:00,0,0,,31.1,<0> ,42.48,<0> ,27.1,<0> ,88,<0> ,5.6,<0> ,0.73,<0> ,,<-1> [GCU],8,<0> ,8,<0> 
gndblwq,P,8/14/2018 10:15,0,0,,31.1,<0> ,42.55,<0> ,27.2,<0> ,87.8,<0> ,5.6,<0> ,0.74,<0> ,0.69,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/14/2018 10:30,0,0,,31.2,<0> ,42.38,<0> ,27.1,<0> ,91.3,<0> ,5.8,<0> ,0.75,<0> ,0.7,<3> ,8,<0> ,13,<0> 
gndblwq,P,8/14/2018 10:45,0,0,,31,<0> ,42.33,<0> ,27,<0> ,95.5,<0> ,6.1,<0> ,0.76,<0> ,0.71,<3> ,8,<0> ,8,<0> 
gndblwq,P,8/14/2018 11:00,0,0,,30.7,<0> ,42.75,<0> ,27.3,<0> ,91.8,<0> ,5.9,<0> ,0.77,<0> ,,<-1> [GCU],8,<0> ,7,<0> 
gndblwq,P,8/14/2018 11:15,0,0,,30.8,<0> ,42.68,<0> ,27.3,<0> ,94.6,<0> ,6.1,<0> ,0.77,<0> ,0.72,<3> ,8,<0> ,8,<0> 
